id,city,hotel_name,hotel_rating,comment,comment_rating
1244,"Bangkok","The Quarter Ari by UHG",8.9,"Less facilities in bathroom",8.0
1245,"Bangkok","The Quarter Ari by UHG",8.9,"โดยรวมชอบ",10
1246,"Bangkok","The Quarter Ari by UHG",8.9,"Exceptional",10
1247,"Bangkok","The Quarter Ari by UHG",8.9,"Actchara ห้อง 3204",10
1248,"Bangkok","The Quarter Ari by UHG",8.9,"สะอาดครับ",10
1249,"Bangkok","The Quarter Ari by UHG",8.9,"Exceptional",10
1250,"Bangkok","The Quarter Ari by UHG",8.9,"Superb",9.0
1251,"Bangkok","The Quarter Ari by UHG",8.9,"beim nächsten Trip suche ich was anders",6.0
1252,"Bangkok","The Quarter Ari by UHG",8.9,"Exceptional",10
1253,"Bangkok","The Quarter Ari by UHG",8.9,"Exceptional",10
1254,"Bangkok","The Quarter Ari by UHG",8.9,"Superb",9.0
1255,"Bangkok","The Quarter Ari by UHG",8.9,"Good",7.0
1256,"Bangkok","The Quarter Ari by UHG",8.9,"Good",7.0
1257,"Bangkok","The Quarter Ari by UHG",8.9,"Superb",9.0
1258,"Bangkok","The Quarter Ari by UHG",8.9,"Good",7.0
1259,"Bangkok","The Quarter Ari by UHG",8.9,"ถูกใจที่สุด",8.0
1260,"Bangkok","The Quarter Ari by UHG",8.9,"Superb",9.0
1261,"Bangkok","The Quarter Ari by UHG",8.9,"Exceptional",10
1262,"Bangkok","The Quarter Ari by UHG",8.9,"Very good",8.0
1263,"Bangkok","The Quarter Ari by UHG",8.9,"Exceptional",10
1264,"Bangkok","The Quarter Ari by UHG",8.9,"Superb",9.0
1265,"Bangkok","The Quarter Ari by UHG",8.9,"Exceptional",10
1266,"Bangkok","The Quarter Ari by UHG",8.9,"Great new hotel,fantastic va!ue.",10
1267,"Bangkok","The Quarter Ari by UHG",8.9,"Exceptional",10
1268,"Bangkok","The Quarter Ari by UHG",8.9,"Very good",8.0
1269,"Bangkok","The Quarter Ari by UHG",8.9,"Exceptional",10
1270,"Bangkok","The Quarter Ari by UHG",8.9,"Superb",9.0
1271,"Bangkok","The Quarter Ari by UHG",8.9,"Very good",8.0
1272,"Bangkok","The Quarter Ari by UHG",8.9,"Exceptional",10
1273,"Bangkok","The Quarter Ari by UHG",8.9,"Exceptional",10
1274,"Bangkok","The Quarter Ari by UHG",8.9,"ห้องพักแบบพรีเมี่ยมดีมาก  อุปกรณ์อำนวยความสะดวกครบครัน ทั้งเครื่องซักผ้า เตารีด ไมโครเวฟ เตาไฟฟ้า",10
1275,"Bangkok","The Quarter Ari by UHG",8.9,"Good",8.0
1276,"Bangkok","The Quarter Ari by UHG",8.9,"Good",8.0
1277,"Bangkok","The Quarter Ari by UHG",8.9,"Good",7.0
1278,"Bangkok","The Quarter Ari by UHG",8.9,"Superb",9.0
1279,"Bangkok","The Quarter Ari by UHG",8.9,"พอใจและคุ้มค่ามาก",10
1280,"Bangkok","The Quarter Ari by UHG",8.9,"Exceptional",10
1281,"Bangkok","The Quarter Ari by UHG",8.9,"顧客満足度の追求に余念がない様子に感銘を受けた",10
1282,"Bangkok","The Quarter Ari by UHG",8.9,"顧客満足度を徹底追求する姿勢に感服",10
1283,"Bangkok","The Quarter Ari by UHG",8.9,"Exceptional",10
1284,"Bangkok","The Quarter Ari by UHG",8.9,"Very good",8.0
1285,"Bangkok","The Quarter Ari by UHG",8.9,"Passable",5.0
1286,"Bangkok","The Quarter Ari by UHG",8.9,"Superb",9.0
1287,"Bangkok","The Quarter Ari by UHG",8.9,"Superb",9.0
1288,"Bangkok","The Quarter Ari by UHG",8.9,"Good",7.0
1289,"Bangkok","The Quarter Ari by UHG",8.9,"Exceptional",10
1290,"Bangkok","The Quarter Ari by UHG",8.9,"Exceptional",10
1291,"Bangkok","The Quarter Ari by UHG",8.9,"All good",10
1292,"Bangkok","The Quarter Ari by UHG",8.9,"Clean room,near convenient store",10
1293,"Bangkok","The Quarter Ari by UHG",8.9,"Exceptional",10
1294,"Bangkok","The Quarter Ari by UHG",8.9,"Superb",9.0
1295,"Bangkok","The Quarter Ari by UHG",8.9,"Exceptional",10
1296,"Bangkok","The Quarter Ari by UHG",8.9,"Superb",9.0
1297,"Bangkok","The Quarter Ari by UHG",8.9,"Very good",8.0
1298,"Bangkok","The Quarter Ari by UHG",8.9,"Exceptional",10
1299,"Bangkok","The Quarter Ari by UHG",8.9,"Very satisfied as in the past",9.0
1300,"Bangkok","The Quarter Ari by UHG",8.9,"Good",7.0
1301,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Good",7.0
1302,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Superb",9.0
1303,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Good",7.0
1304,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Very good",8.0
1305,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Very good",8.0
1306,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Superb",9.0
1307,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"さすがマリオット。",8.0
1308,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Exceptional",10
1309,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Superb",9.0
1310,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Exceptional",10
1311,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Exceptional",10
1312,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"โรงแรมดี ในทำเลที่ดี",10
1313,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Very good",8.0
1314,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Новый год",8.0
1315,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Exceptional",10
1316,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Superb",9.0
1317,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Great place very good location good staff very high facilities",10
1318,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Poor",3.0
1319,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Amazing!",10
1320,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Exceptional",10
1321,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Good",7.0
1322,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Exceptional",10
1323,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Very good",8.0
1324,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Exceptional",10
1325,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Exceptional",10
1326,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Very good",8.0
1327,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Great Hotel",9.0
1328,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Very good",8.0
1329,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Exceptional",10
1330,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Good",7.0
1331,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Superb",9.0
1332,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Superb",9.0
1333,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Exceptional",10
1334,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"great breakfast,and good facilities.",10
1335,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Very good",8.0
1336,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Exceptional",10
1337,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Superb",9.0
1338,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Exceptional",10
1339,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Very good",8.0
1340,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Superb",9.0
1341,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Very good",8.0
1342,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Telephone and television have not available for use.",10
1343,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Exceptional",10
1344,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Exceptional",10
1345,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Superb",9.0
1346,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Very good",8.0
1347,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Лучший отель!",10
1348,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Superb",9.0
1349,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Very good",8.0
1350,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Very good",10
1351,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Exceptional",10
1352,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Good",7.0
1353,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Exceptional",10
1354,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Exceptional",10
1355,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Exceptional",10
1356,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Very good",8.0
1357,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Exceptional",10
1358,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Pleasant",9.0
1359,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Exceptional",10
1360,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Exceptional",10
1361,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Superb",9.0
1362,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"ちょっと残念でした",7.0
1363,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Good",7.0
1364,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Very good",8.0
1365,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Superb",9.0
1366,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Exceptional",10
1367,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Very good",8.0
1368,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Very good",8.0
1369,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Superb",9.0
1370,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Very good",8.0
1371,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Exceptional",10
1372,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"top service",9.0
1373,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Very good",8.0
1374,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Very good",8.0
1375,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"เหมาะสมและดีเยี่ยม ในทุก ๆ ด้าน",8.0
1376,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Very good",8.0
1377,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Exceptional",10
1378,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Very good",8.0
1379,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Very good",8.0
1380,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Disappointing",4.0
1381,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Exceptional",10
1382,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Very good",8.0
1383,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Exceptional",10
1384,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Average for being in Bangook. A jotel for mass-accomondation",7.0
1385,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Best hotel",10
1386,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Exceptional",10
1387,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Okay",5.8
1388,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Exceptional",10
1389,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Exceptional",10
1390,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Exceptional",10
1391,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Very good",8.0
1392,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Superb",9.0
1393,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"良かった！",7.0
1394,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"All good",10
1395,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Exceptional",10
1396,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Good",7.0
1397,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Good for an overnight stay,but check before booking if restaurants,bars and pools are open or not",7.0
1398,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Superb",9.0
1399,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Superb",9.0
1400,"Bangkok","Bangkok Marriott Marquis Queen’s Park",8.7,"Memorable experience",9.0
1401,"Bangkok","Evergreen Place Siam by UHG",8.4,"Exceptional",10
1402,"Bangkok","Evergreen Place Siam by UHG",8.4,"good value and location",9.0
1403,"Bangkok","Evergreen Place Siam by UHG",8.4,"Very good",8.0
1404,"Bangkok","Evergreen Place Siam by UHG",8.4,"Good",7.0
1405,"Bangkok","Evergreen Place Siam by UHG",8.4,"Exceptional",10
1406,"Bangkok","Evergreen Place Siam by UHG",8.4,"Very good",8.0
1407,"Bangkok","Evergreen Place Siam by UHG",8.4,"พนักงานทำความสะอาดดีมาก🎊🎉🎊👏🏻👏🏻👏🏻",10
1408,"Bangkok","Evergreen Place Siam by UHG",8.4,"Superb",9.0
1409,"Bangkok","Evergreen Place Siam by UHG",8.4,"Good",7.0
1410,"Bangkok","Evergreen Place Siam by UHG",8.4,"Very good",8.0
1411,"Bangkok","Evergreen Place Siam by UHG",8.4,"Superb",9.0
1412,"Bangkok","Evergreen Place Siam by UHG",8.4,"Superb",9.0
1413,"Bangkok","Evergreen Place Siam by UHG",8.4,"Exceptional",10
1414,"Bangkok","Evergreen Place Siam by UHG",8.4,"Superb",9.0
1415,"Bangkok","Evergreen Place Siam by UHG",8.4,"Exceptional",10
1416,"Bangkok","Evergreen Place Siam by UHG",8.4,"ลิฟช้า รถติด",6.0
1417,"Bangkok","Evergreen Place Siam by UHG",8.4,"Superb",9.0
1418,"Bangkok","Evergreen Place Siam by UHG",8.4,"ราคาประหยัด ทำเลดีใจกลางเมือง ห้องพักกว้างสะอาด อาหารอร่อย มีที่จอดรถ",10
1419,"Bangkok","Evergreen Place Siam by UHG",8.4,"Very good",8.0
1420,"Bangkok","Evergreen Place Siam by UHG",8.4,"ห้องขนาดใหญ่ พร้อมเครื่องครัวและอุปกรณ์ทำอาหาร ดีกว่าที่คิดไว้เยอะ",9.0
1421,"Bangkok","Evergreen Place Siam by UHG",8.4,"Exceptional",10
1422,"Bangkok","Evergreen Place Siam by UHG",8.4,"Very good",8.0
1423,"Bangkok","Evergreen Place Siam by UHG",8.4,"Very good",8.0
1424,"Bangkok","Evergreen Place Siam by UHG",8.4,"Good",7.0
1425,"Bangkok","Evergreen Place Siam by UHG",8.4,"Pleasant",6.0
1426,"Bangkok","Evergreen Place Siam by UHG",8.4,"Exceptional",10
1427,"Bangkok","Evergreen Place Siam by UHG",8.4,"Très bon séjour dans cet hôtel",8.0
1428,"Bangkok","Evergreen Place Siam by UHG",8.4,"Exceptional",10
1429,"Bangkok","Evergreen Place Siam by UHG",8.4,"Exceptional",10
1430,"Bangkok","Evergreen Place Siam by UHG",8.4,"Happy costumers",10
1431,"Bangkok","Evergreen Place Siam by UHG",8.4,"Exceptional",10
1432,"Bangkok","Evergreen Place Siam by UHG",8.4,"Superb",9.0
1433,"Bangkok","Evergreen Place Siam by UHG",8.4,"Superb",9.0
1434,"Bangkok","Evergreen Place Siam by UHG",8.4,"Superb",9.0
1435,"Bangkok","Evergreen Place Siam by UHG",8.4,"Exceptional",10
1436,"Bangkok","Evergreen Place Siam by UHG",8.4,"Superb",9.0
1437,"Bangkok","Evergreen Place Siam by UHG",8.4,"Very good",8.0
1438,"Bangkok","Evergreen Place Siam by UHG",8.4,"Exceptional",10
1439,"Bangkok","Evergreen Place Siam by UHG",8.4,"Superb",9.0
1440,"Bangkok","Evergreen Place Siam by UHG",8.4,"Superb",9.0
1441,"Bangkok","Evergreen Place Siam by UHG",8.4,"Very good",8.0
1442,"Bangkok","Evergreen Place Siam by UHG",8.4,"Exceptional",10
1443,"Bangkok","Evergreen Place Siam by UHG",8.4,"Exceptional",10
1444,"Bangkok","Evergreen Place Siam by UHG",8.4,"Such a good stay that it will be from now on my destinatoon in BKK.",9.0
1445,"Bangkok","Evergreen Place Siam by UHG",8.4,"Close to BTS/ARL,boat,near everything and not to expensive for the standing.",7.0
1446,"Bangkok","Evergreen Place Siam by UHG",8.4,"Passable",5.0
1447,"Bangkok","Evergreen Place Siam by UHG",8.4,"Exceptional",10
1448,"Bangkok","Evergreen Place Siam by UHG",8.4,"Good",7.0
1449,"Bangkok","Evergreen Place Siam by UHG",8.4,"Exceptional",10
1450,"Bangkok","Evergreen Place Siam by UHG",8.4,"Superb",9.0
1451,"Bangkok","Evergreen Place Siam by UHG",8.4,"Schönes Hotel mit sehr freundlichem Personal",8.0
1452,"Bangkok","Evergreen Place Siam by UHG",8.4,"Superb",9.0
1453,"Bangkok","Evergreen Place Siam by UHG",8.4,"Superb",9.0
1454,"Bangkok","Evergreen Place Siam by UHG",8.4,"Exceptional",10
1455,"Bangkok","Evergreen Place Siam by UHG",8.4,"Very good",8.0
1456,"Bangkok","Evergreen Place Siam by UHG",8.4,"Superb",9.0
1457,"Bangkok","Evergreen Place Siam by UHG",8.4,"พอสบายกายใจ",6.0
1458,"Bangkok","Evergreen Place Siam by UHG",8.4,"Exceptional",10
1459,"Bangkok","Evergreen Place Siam by UHG",8.4,"Passable",5.0
1460,"Bangkok","Evergreen Place Siam by UHG",8.4,"Superb",9.0
1461,"Bangkok","Evergreen Place Siam by UHG",8.4,"Wonderful staycation.",9.0
1462,"Bangkok","Evergreen Place Siam by UHG",8.4,"Good",7.0
1463,"Bangkok","Evergreen Place Siam by UHG",8.4,"Exceptional",10
1464,"Bangkok","Evergreen Place Siam by UHG",8.4,"Exceptional",10
1465,"Bangkok","Evergreen Place Siam by UHG",8.4,"Very good",8.0
1466,"Bangkok","Evergreen Place Siam by UHG",8.4,"Exceptional",10
1467,"Bangkok","Evergreen Place Siam by UHG",8.4,"Pleasant",6.0
1468,"Bangkok","Evergreen Place Siam by UHG",8.4,"ที่พักสะดวกสบาย ใกล้มาบุญครอง",9.0
1469,"Bangkok","Evergreen Place Siam by UHG",8.4,"Superb",9.0
1470,"Bangkok","Evergreen Place Siam by UHG",8.4,"Air conditioner problem the whole building,Internet is not be able to use.",2.0
1471,"Bangkok","Evergreen Place Siam by UHG",8.4,"valuable to stay! clean and comfortable",10
1472,"Bangkok","Evergreen Place Siam by UHG",8.4,"ประทับใจและต้องมาอีก",10
1473,"Bangkok","Evergreen Place Siam by UHG",8.4,"Very good",8.0
1474,"Bangkok","Evergreen Place Siam by UHG",8.4,"Exceptional",10
1475,"Bangkok","Evergreen Place Siam by UHG",8.4,"Superb",9.0
1476,"Bangkok","Evergreen Place Siam by UHG",8.4,"Superb",9.0
1477,"Bangkok","Evergreen Place Siam by UHG",8.4,"Superb",9.0
1478,"Bangkok","Evergreen Place Siam by UHG",8.4,"Very good",8.0
1479,"Bangkok","Evergreen Place Siam by UHG",8.4,"Exceptional",10
1480,"Bangkok","Evergreen Place Siam by UHG",8.4,"Exceptional",10
1481,"Bangkok","Evergreen Place Siam by UHG",8.4,"Exceptional",10
1482,"Bangkok","Evergreen Place Siam by UHG",8.4,"Superb",9.0
1483,"Bangkok","Evergreen Place Siam by UHG",8.4,"Good",7.0
1484,"Bangkok","Evergreen Place Siam by UHG",8.4,"Exceptional",10
1485,"Bangkok","Evergreen Place Siam by UHG",8.4,"Exceptional",10
1486,"Bangkok","Evergreen Place Siam by UHG",8.4,"Exceptional",10
1487,"Bangkok","Evergreen Place Siam by UHG",8.4,"Exceptional",10
1488,"Bangkok","Evergreen Place Siam by UHG",8.4,"Exceptional",10
1489,"Bangkok","Evergreen Place Siam by UHG",8.4,"Very good",8.0
1490,"Bangkok","Evergreen Place Siam by UHG",8.4,"Very good",8.0
1491,"Bangkok","Evergreen Place Siam by UHG",8.4,"Very good",8.0
1492,"Bangkok","Evergreen Place Siam by UHG",8.4,"Very good",8.0
1493,"Bangkok","Evergreen Place Siam by UHG",8.4,"Specious.",10
1494,"Bangkok","Evergreen Place Siam by UHG",8.4,"สะดวกสบายดีมาก",9.0
1495,"Bangkok","Evergreen Place Siam by UHG",8.4,"Exceptional",10
1496,"Bangkok","Evergreen Place Siam by UHG",8.4,"Very good",8.0
1497,"Bangkok","Evergreen Place Siam by UHG",8.4,"Superb",9.0
1498,"Bangkok","Evergreen Place Siam by UHG",8.4,"Very good",8.0
1499,"Bangkok","Evergreen Place Siam by UHG",8.4,"Superb",9.0
1500,"Bangkok","Evergreen Place Siam by UHG",8.4,"ดีครับสะดวก",9.0
1501,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"A very relaxing experience",9.0
1502,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"ห้องพักวิวสวยมาก",8.0
1503,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Superb",9.0
1504,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Very good",8.0
1505,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Exceptional",10
1506,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Passable",5.0
1507,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Exceptional",10
1508,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Great view",8.0
1509,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Exceptional",10
1510,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"ดีมากๆ เหมาะสำหรับมาพักแบบครอบครัวที่มีผู้ใหญ่และเด็กๆด้วย",8.0
1511,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Superb",9.0
1512,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"The best hotel so far. Love it.",10
1513,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Excellent",10
1514,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Exceptional",10
1515,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Exceptional",10
1516,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Exceptional",10
1517,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Very good",8.0
1518,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Exceptional",10
1519,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Superb",9.0
1520,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Very good",8.0
1521,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Bangkok - wieder einmal ein schöner Aufenthalt",9.0
1522,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Superb",9.0
1523,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Exceptional",10
1524,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Very good",8.0
1525,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Very good",8.0
1526,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Exceptional",10
1527,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Superb",9.0
1528,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"วิวสวย ห้องดี น่ามาพักผ่อน",8.0
1529,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"โดยรวมประทับใจมากๆค่ะ",10
1530,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Exceptional",10
1531,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Exceptional",10
1532,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Superb",9.0
1533,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Exceptional",10
1534,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Superb",9.0
1535,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Exceptional",10
1536,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Exceptional",10
1537,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Nice Enough",8.0
1538,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Good",7.0
1539,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Very good",8.0
1540,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Superb",9.0
1541,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Superb",9.0
1542,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Superb",9.0
1543,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Good",7.0
1544,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Superb",9.0
1545,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Exceptional",10
1546,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Superb",9.0
1547,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Exceptional",10
1548,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Very good",8.0
1549,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Very good",8.0
1550,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Superb",9.0
1551,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Bangkok staycation",8.0
1552,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Exceptional",10
1553,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Nice room,Great view,Best staffs",10
1554,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Exceptional",10
1555,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Superb",9.0
1556,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Good",7.0
1557,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Superb",9.0
1558,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Good",7.0
1559,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"อาหารเช้าอร่อยเหมือนทุกครั้งที่มาพัก",10
1560,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Exceptional",10
1561,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Superb",9.0
1562,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Exceptional",10
1563,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Exceptional",10
1564,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"不错的选择",7.0
1565,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Good",7.0
1566,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Happy",10
1567,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Very good",8.0
1568,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Exceptional",10
1569,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"全体的にレベルが高い",9.0
